customer_id,national_id,full_name,gender,date_of_birth,age,nationality,city,marital_status,dependents,education_level,employment_status,employment_sector,job_title,monthly_salary,years_of_employment,salary_frequency,customer_since,preferred_language,customer_status
CUS001745,1387471883,Salman Al-Maghamsi,Male,1975-07-02,49,Saudi,Riyadh,Married,4,Bachelor,Government,Government,Doctor,28087.0,22,Monthly,2017-02-02,Arabic,Active
CUS001746,1129336116,Tariq Al-Ruwaili,Male,1959-07-20,65,Saudi,Jeddah,Married,1,Bachelor,Private,Private,Logistics Coordinator,27968.0,16,Monthly,2008-06-16,Arabic,Active
CUS001747,1338890502,Nawaf Al-Maghamsi,Male,2001-09-07,23,Saudi,Jizan,Married,5,Bachelor,Private,Private,HR Specialist,13252.0,1,Monthly,2010-11-22,Arabic,Active
CUS001748,1330633903,Ali Al-Johani,Male,1968-05-10,57,Saudi,Riyadh,Married,5,Bachelor,Government,Government,Nurse,30179.0,10,Monthly,2022-06-27,Arabic,Active
CUS001749,1582897778,Maryam Al-Shehri,Female,1974-04-12,51,Saudi,Mecca,Married,5,High School,Retired,Retired,Retired Teacher,4881.0,12,Bi-Monthly,2015-09-20,Arabic,Active
CUS001750,1385104918,Talal Al-Dawsari,Male,1994-03-18,31,Saudi,Jeddah,Single,0,High School,Self-Employed,Self-Employed,Transport Owner,22328.0,7,Monthly,2021-10-24,Arabic,Inactive
CUS001751,1377316621,Ghalib Al-Zahrani,Male,1983-02-04,42,Saudi,Jeddah,Divorced,0,High School,Government,Government,Ministry Clerk,22481.0,18,Monthly,2005-03-13,English,Active
CUS001752,1763826795,Turki Al-Bogami,Male,1986-10-04,38,Saudi,Riyadh,Married,1,,Self-Employed,Self-Employed,Freelancer,32780.0,17,Monthly,2016-06-01,Arabic,Active
CUS001753,1773652324,Loai Al-Maghamsi,Male,1969-11-22,55,Saudi,Riyadh,Divorced,2,High School,Student,Student,Vocational Student,530.0,0,Monthly,2005-07-25,Arabic,Active
CUS001754,1723440756,Saad Al-Balawi,Male,1999-02-08,26,Saudi,Riyadh,Single,0,Bachelor,Government,Government,Government Employee,15579.0,1,Bi-Monthly,2021-10-23,Arabic,Active
CUS001755,1758672817,Asma Al-Ghamdi,Female,2002-03-31,23,Saudi,Sakaka,Single,0,High School,Government,Government,Administrative Staff,27849.0,3,Monthly,2016-03-04,Arabic,Active
CUS001756,1663996653,Layla Al-Mutairi,Female,1999-07-05,25,Saudi,Dammam,Married,1,Diploma,Private,Private,HR Specialist,24855.0,5,Monthly,2005-12-20,English,Active
CUS001757,1582945002,Hala Al-Hamdan,Female,1996-01-29,29,Saudi,Khobar,Married,3,Bachelor,Private,Private,Software Engineer,16889.0,1,Bi-Monthly,2018-02-11,Arabic,Active
CUS001758,1103983540,Mishaal Al-Ruwaili,Male,1977-01-24,48,Saudi,Riyadh,Married,3,High School,Private,Private,Customer Service,27572.0,21,Bi-Monthly,2009-01-18,English,Active
CUS001759,1748828476,Mishaal Al-Anzi,Male,1985-08-25,39,Saudi,Riyadh,Married,5,PhD,Government,Government,Engineer,15976.0,7,Monthly,2015-05-08,Arabic,Active
CUS001760,1346606808,Ghalib Al-Malki,Male,1976-09-12,48,Saudi,Medina,Married,4,Bachelor,Private,Private,Accountant,24327.0,10,Weekly,2016-08-09,English,Active
CUS001761,1365141440,Loai Al-Zahrani,Male,1977-10-11,47,Saudi,Dammam,Married,1,No Formal Education,Private,Private,Logistics Coordinator,19755.0,11,Monthly,2019-06-10,Arabic,Active
CUS001762,1753327440,Hala Al-Thubaiti,Female,1991-09-23,33,Saudi,Jeddah,Married,5,High School,Private,Private,Logistics Coordinator,8926.0,6,Monthly,2022-08-22,Arabic,Active
CUS001763,1214399266,Sultan Al-Thubaiti,Male,1966-10-23,58,Saudi,Jeddah,Married,4,High School,Government,Government,Government Employee,32791.0,13,Monthly,2013-02-21,Arabic,Active
CUS001764,1860229550,Muhannad Al-Dawsari,Male,1962-03-24,63,Saudi,Jeddah,Married,3,Bachelor,Private,Private,HR Specialist,20709.0,19,Monthly,2015-01-24,Arabic,Active
CUS001765,1345628495,Omar Al-Zahrani,Male,1984-03-04,41,Saudi,Riyadh,Single,0,Diploma,Government,Government,Administrative Staff,13916.0,13,Bi-Monthly,2011-01-15,Arabic,Active
CUS001766,1522178551,Osama Al-Thubaiti,Male,1977-11-11,47,Saudi,Khobar,Married,1,Bachelor,Private,Private,Customer Service,25675.0,7,Monthly,2021-06-04,Arabic,Active
CUS001767,1902937649,Shahad Al-Bogami,Female,1999-03-12,26,Saudi,Riyadh,Married,1,Bachelor,Student,Student,College Student,1211.0,0,Monthly,2009-05-01,Arabic,Active
CUS001768,1760212309,Saad Al-Khaldi,Male,1966-06-13,58,Saudi,Jeddah,Married,3,Bachelor,Private,Private,HR Specialist,7367.0,21,Monthly,2014-03-11,English,Active
CUS001769,1410236809,Hamad Al-Khaldi,Male,1994-02-13,31,Saudi,Dammam,Married,5,Master,Government,Government,Army Officer,25445.0,3,Monthly,2020-07-25,English,Active
CUS001770,1195521774,Bilal Al-Asmari,Male,1964-02-17,61,Expat,Riyadh,Married,4,High School,Private,Private,Accountant,4333.0,25,Monthly,2011-06-19,Arabic,Active
CUS001771,1299524991,Mazen Al-Sulami,Male,1988-03-18,37,Saudi,Khobar,Widowed,2,Bachelor,Retired,Retired,Retired Government,10718.0,15,Monthly,2008-09-02,Arabic,Active
CUS001772,1975980425,Lujain Al-Sulami,Female,1965-09-18,59,Saudi,Hail,Married,5,Bachelor,Self-Employed,Self-Employed,Contractor,32535.0,22,Monthly,2012-05-27,Arabic,Active
CUS001773,1776536353,Najla Al-Asiri,Female,1998-02-06,27,Saudi,Riyadh,Married,2,Bachelor,Private,Private,Financial Analyst,24572.0,6,Monthly,2011-02-27,Arabic,Active
CUS001774,1534350561,Sanaa Al-Malki,Female,1975-01-26,50,Saudi,Medina,Married,3,High School,Government,Government,Teacher,32960.0,21,Monthly,2009-01-01,Arabic,Active
CUS001775,1422615928,Hala Al-Yami,Female,1983-06-27,41,Saudi,Jeddah,Married,3,Bachelor,Private,Private,Customer Service,25597.0,8,Monthly,2020-03-07,Arabic,Active
CUS001776,1176029916,Hatim Al-Bogami,Male,2003-08-17,21,Saudi,Riyadh,Single,0,Bachelor,Private,Private,Financial Analyst,6440.0,0,Monthly,2011-12-12,Arabic,Active
CUS001777,1104624600,Bushra Al-Bogami,Female,1980-02-23,45,Saudi,Dammam,Married,3,No Formal Education,Student,Student,Vocational Student,89.0,0,Monthly,2020-03-24,Arabic,Active
CUS001778,1994916219,Salman Al-Dawsari,Male,1973-04-18,52,Expat,Medina,Married,5,Bachelor,Private,Private,HR Specialist,5054.0,14,Monthly,2015-05-12,Arabic,Active
CUS001779,1513721665,Abdullah Al-Khaldi,Male,1996-09-28,28,Saudi,Medina,Married,3,High School,Private,Private,HR Specialist,23544.0,8,Monthly,2006-05-13,Arabic,Active
CUS001780,1118169192,Rana Al-Dossari,Female,2000-01-15,25,Saudi,Abha,Married,2,Bachelor,Private,Private,Financial Analyst,22753.0,1,Monthly,2008-11-11,English,Active
CUS001781,1340676403,Abdulaziz Al-Rashidi,Male,1974-06-10,50,Saudi,Jeddah,Married,1,Master,Government,Government,Ministry Clerk,21493.0,10,Monthly,2013-08-30,English,Active
CUS001782,1280205750,Reema Al-Khaldi,Female,1996-08-08,28,Saudi,Dammam,Single,0,Bachelor,Self-Employed,Self-Employed,Real Estate Developer,39637.0,6,Monthly,2019-01-04,Arabic,Inactive
CUS001783,1558087572,Ibrahim Al-Abbasi,Male,1985-06-19,39,Saudi,Khobar,Single,0,Bachelor,Private,Private,Accountant,13554.0,1,Monthly,2007-06-05,Arabic,Active
CUS001784,1915053296,Asma Al-Enezi,Female,1960-08-13,64,Saudi,Riyadh,Married,1,Bachelor,Student,Student,Vocational Student,1194.0,0,Bi-Monthly,2019-02-12,Arabic,Active
CUS001785,1968726671,Reema Al-Asmari,Female,1975-02-16,50,Saudi,Khamis Mushait,Married,3,Bachelor,Private,Private,Financial Analyst,9693.0,22,Weekly,2012-02-22,Arabic,Active
CUS001786,1584171967,Sara Al-Shammari,Female,1990-02-17,35,Saudi,Jeddah,Married,2,High School,Government,Government,Army Officer,27106.0,3,Monthly,2023-06-25,Arabic,Active
CUS001787,1476446260,Noura Al-Asiri,Female,1968-09-15,56,Saudi,Dammam,Married,1,Bachelor,Private,Private,Marketing Manager,20641.0,19,Monthly,2022-10-14,Arabic,Active
CUS001788,1350979419,Shatha Al-Asmari,Female,1961-01-26,64,Saudi,Khobar,Married,5,Bachelor,Government,Government,Customs Officer,12408.0,19,Monthly,2019-11-03,Arabic,Active
CUS001789,1170187957,Turki Al-Thubaiti,Male,1977-12-23,47,Saudi,Mecca,Married,3,Diploma,Government,Government,Doctor,25970.0,23,Monthly,2011-07-22,Arabic,Active
CUS001790,1854650528,Ali Al-Dawsari,Male,1992-02-29,33,Saudi,Riyadh,Married,1,Bachelor,Government,Government,Government Employee,25675.0,9,Monthly,2013-12-09,English,Active
CUS001791,1793533888,Yazeed Al-Yami,Male,1990-12-10,34,Saudi,Riyadh,Married,5,Diploma,Self-Employed,Self-Employed,Business Owner,19228.0,1,Monthly,2014-02-06,Arabic,Active
CUS001792,1697560110,Abeer Al-Ghamdi,Female,1968-03-20,57,Saudi,Riyadh,Married,2,Diploma,Private,Private,Customer Service,6163.0,24,Bi-Monthly,2014-10-15,Arabic,Active
CUS001793,1148826562,Talal Al-Johani,Male,1974-11-18,50,Expat,Mecca,Divorced,3,Bachelor,Government,Government,Doctor,19427.0,23,Monthly,2018-08-09,Arabic,Inactive
CUS001794,1473321713,Bushra Al-Dawsari,Female,1965-06-27,59,Saudi,Riyadh,Single,0,Master,Private,Private,Operations Manager,24842.0,13,Monthly,2019-01-14,Arabic,Active
CUS001795,1624963576,Mazen Al-Rashidi,Male,1991-09-22,33,Saudi,Mecca,Single,0,Bachelor,Private,Private,Customer Service,12508.0,2,Bi-Monthly,2007-12-15,English,Active
CUS001796,1525821789,Rayan Al-Khaldi,Male,1989-04-13,36,Saudi,Jeddah,Married,3,Master,Student,Student,University Student,537.0,0,Monthly,2005-01-13,Arabic,Active
CUS001797,1359239811,Asma Al-Khaldi,Female,1960-10-20,64,Saudi,Riyadh,Married,3,Bachelor,Private,Private,HR Specialist,7968.0,8,Monthly,2015-11-08,English,Inactive
CUS001798,1194048095,Ghalib Al-Sayyid,Male,1997-10-31,27,Saudi,Jeddah,Single,0,High School,Self-Employed,Self-Employed,Restaurant Owner,11432.0,6,Monthly,2022-05-21,English,Active
CUS001799,1835991064,Saud Al-Asiri,Male,1978-03-05,47,Saudi,Medina,Married,5,Bachelor,Government,Government,Customs Officer,23474.0,19,Monthly,2020-09-05,Arabic,Active
CUS001800,1998202099,Ghalib Al-Anzi,Male,1959-10-01,65,Saudi,Khobar,Married,1,Diploma,Self-Employed,Self-Employed,Transport Owner,11299.0,9,Monthly,2008-11-28,Arabic,Active
CUS001801,1138875577,Layla Al-Qahtani,Female,1969-11-20,55,Saudi,Riyadh,Married,4,Master,Self-Employed,Self-Employed,Transport Owner,30765.0,20,Monthly,2017-10-28,Arabic,Active
CUS001802,1187203073,Arwa Al-Asiri,Female,1989-10-13,35,Saudi,Riyadh,Married,5,Bachelor,Retired,Retired,Retired Government,9824.0,13,Monthly,2015-04-20,English,Active
CUS001803,1128735716,Loai Al-Bakri,Male,1977-05-13,48,Saudi,Sakaka,Married,4,,Government,Government,Army Officer,23578.0,13,Monthly,2008-05-06,Arabic,Active
CUS001804,1673179940,Majed Al-Bogami,Male,1970-01-02,55,Saudi,Riyadh,Married,2,Bachelor,Private,Private,IT Specialist,15424.0,22,Monthly,2007-12-14,Arabic,Active
CUS001805,1746994629,Abdulaziz Al-Ruwaili,Male,1997-09-14,27,Saudi,Khobar,Single,0,Master,Private,Private,IT Specialist,23806.0,2,Monthly,2022-07-31,Arabic,Active
CUS001806,1535988990,Najla Al-Ghamdi,Female,1985-04-26,40,Saudi,Mecca,Married,3,Master,Government,Government,Police Officer,22395.0,18,Monthly,2021-11-28,Arabic,Active
CUS001807,1791497366,Layla Al-Qurashi,Female,1972-08-25,52,Saudi,Riyadh,Married,3,,Private,Private,Accountant,5648.0,6,Monthly,2022-05-10,English,Active
CUS001808,1456790750,Saad Al-Rashidi,Male,1967-05-31,58,Expat,Medina,Married,1,Diploma,Student,Student,Vocational Student,737.0,0,Monthly,2010-04-14,Arabic,Active
CUS001809,1417100333,Majed Al-Zahrani,Male,1964-11-13,60,Saudi,Al Ahsa,Married,3,Master,Private,Private,Sales Manager,13312.0,12,Monthly,2020-09-19,Arabic,Active
CUS001810,1537016895,Abdullah Al-Balawi,Male,1972-06-28,52,Saudi,Buraidah,Married,3,Bachelor,Student,Student,College Student,2112.0,0,Monthly,2007-08-10,Arabic,Active
CUS001811,1944825905,Sara Al-Thubaiti,Female,1979-01-05,46,Saudi,Dammam,Married,1,Bachelor,Government,Government,,26403.0,25,Monthly,2021-02-25,Arabic,Active
CUS001812,1201598625,Ghada Al-Rashidi,Female,1965-06-26,59,Saudi,Mecca,Married,3,High School,Self-Employed,Self-Employed,Business Owner,7681.0,21,Monthly,2016-09-26,Arabic,Active
CUS001813,1277965855,Osama Al-Madani,Male,1984-07-17,40,Expat,Jeddah,Single,0,Bachelor,Private,Private,Financial Analyst,4057.0,17,Monthly,2019-07-15,Arabic,Inactive
CUS001814,1445872820,Mazen Al-Mutairi,Male,1986-12-10,38,Expat,Jeddah,Divorced,0,Diploma,Private,Private,Logistics Coordinator,15219.0,9,Monthly,2014-10-26,English,Active
CUS001815,1342514695,Ghalib Al-Shammari,Male,1990-03-21,35,Expat,Jeddah,Married,5,Master,Student,Student,College Student,2634.0,0,Monthly,2005-07-28,Arabic,Active
CUS001816,1525378726,Dalal Al-Khaldi,Female,1982-06-16,42,Saudi,Jizan,Married,1,Diploma,Government,Government,Nurse,18918.0,4,Monthly,2016-05-30,English,Active
CUS001817,1140213613,Khalid Al-Asmari,Male,1983-02-05,42,Saudi,Riyadh,Married,5,Bachelor,Retired,Retired,Retired Engineer,11693.0,16,Monthly,2014-03-15,Arabic,Active
CUS001818,1517145926,Ghada Al-Asmari,Female,1983-10-10,41,Saudi,Jeddah,Married,2,High School,Private,Private,Sales Manager,22473.0,16,Bi-Monthly,2020-07-12,Arabic,Active
CUS001819,1409903820,Lina Al-Enezi,Female,2002-07-07,22,Saudi,Jeddah,Single,0,Bachelor,Government,Government,Doctor,25775.0,1,Monthly,2010-05-27,Arabic,Active
CUS001820,1122890375,Majed Al-Mutairi,Male,1965-04-30,60,Saudi,Jeddah,Single,0,No Formal Education,Retired,Retired,Retired Military,13304.0,13,Monthly,2009-09-01,Arabic,Active
CUS001821,1165963013,Hatim Al-Malki,Male,1961-11-05,63,Saudi,Riyadh,Divorced,3,High School,Private,Private,Financial Analyst,6903.0,15,Monthly,2023-07-27,Arabic,Active
CUS001822,1401612810,Talal Al-Zahrani,Male,1986-11-19,38,Saudi,Riyadh,Married,3,High School,Self-Employed,Self-Employed,Consultant,26701.0,18,Monthly,2011-10-15,Arabic,Active
CUS001823,1573318637,Maryam Al-Qahtani,Female,1981-09-12,43,Saudi,Mecca,Married,4,Bachelor,Private,Private,Customer Service,21327.0,14,Monthly,2021-12-07,Arabic,Active
CUS001824,1412021939,Haifa Al-Khaldi,Female,1991-06-26,33,Saudi,Khobar,Single,0,Bachelor,Retired,Retired,Retired Engineer,8276.0,11,Monthly,2021-06-09,Arabic,Active
CUS001825,1659477101,Dana Al-Dawsari,Female,1963-07-05,61,Expat,Mecca,Married,4,No Formal Education,Private,Private,Operations Manager,11490.0,13,Monthly,2011-03-17,Arabic,Active
CUS001826,1529502856,Fahad Al-Rashidi,Male,1996-03-30,29,Saudi,Jeddah,Married,1,High School,Government,Government,Customs Officer,15667.0,7,Monthly,2012-11-10,Arabic,Inactive
CUS001827,1598086439,Talal Al-Madani,Male,1997-07-16,27,Expat,Dammam,Married,4,Master,Private,Private,Operations Manager,26234.0,0,Monthly,2010-03-04,Arabic,Active
CUS001828,1743651427,Dana Al-Zahrani,Female,1964-03-29,61,Saudi,Dammam,Divorced,3,Bachelor,Government,Government,Administrative Staff,18493.0,2,Monthly,2018-01-22,English,Active
CUS001829,1422459295,Abeer Al-Ruwaili,Female,2003-07-03,21,Saudi,Riyadh,Single,0,High School,Private,Private,HR Specialist,16415.0,0,Monthly,2014-11-10,English,Inactive
CUS001830,1702831564,Talal Al-Makki,Male,2002-06-04,22,Saudi,Riyadh,Single,0,High School,Government,Government,Police Officer,18477.0,0,Monthly,2013-01-27,Arabic,Active
CUS001831,1506487543,Hessa Al-Khaldi,Female,2001-01-08,24,Saudi,Tabuk,Single,0,PhD,Government,Government,Nurse,10833.0,3,Monthly,2006-01-19,Arabic,Active
CUS001832,1932039746,Reema Al-Otaibi,Female,1990-12-04,34,Saudi,Mecca,Divorced,0,Master,Government,Government,Doctor,28320.0,13,Monthly,2017-04-24,Arabic,Active
CUS001833,1782446265,Majed Al-Khaldi,Male,1972-06-26,52,Saudi,Riyadh,Married,4,Diploma,Private,Private,Logistics Coordinator,8829.0,2,Monthly,2008-11-13,Arabic,Active
CUS001834,1783060519,Lujain Al-Otaibi,Female,1968-06-16,56,Saudi,Riyadh,Divorced,0,No Formal Education,Private,Private,Operations Manager,11305.0,19,Monthly,2017-10-10,Arabic,Active
CUS001835,1726934432,Sanaa Al-Bakri,Female,2002-06-30,22,Saudi,Khobar,Single,0,High School,Private,Private,Operations Manager,13398.0,0,Monthly,2019-09-03,Arabic,Active
CUS001836,1976504659,Nora Al-Malki,Female,1964-07-17,60,Saudi,Medina,Married,4,Diploma,Government,Government,Government Employee,13703.0,21,Monthly,2005-06-16,Arabic,Active
CUS001837,1657084498,Salman Al-Shehri,Male,1991-05-30,34,Expat,Yanbu,Married,5,Bachelor,Private,Private,Customer Service,12691.0,12,Monthly,2020-06-08,Arabic,Active
CUS001838,1734519160,Omar Al-Malki,Male,1984-11-07,40,Saudi,Jeddah,Married,3,No Formal Education,Self-Employed,Self-Employed,Business Owner,21037.0,19,Monthly,2009-07-06,Arabic,Active
CUS001839,1391653916,Aisha Al-Dossari,Female,1980-04-23,45,Expat,Riyadh,Single,0,Bachelor,Government,Government,Police Officer,8830.0,10,Monthly,2016-07-09,Arabic,Active
CUS001840,1646282887,Loai Al-Mutairi,Male,1962-06-09,62,Saudi,Dammam,Single,0,Master,Retired,Retired,Retired Engineer,11657.0,33,Monthly,2021-02-18,English,Active
CUS001841,1370932583,Yazeed Al-Harbi,Male,1997-02-18,28,Saudi,Riyadh,Single,0,PhD,Private,Private,HR Specialist,26668.0,2,Monthly,2012-03-24,Arabic,Active
CUS001842,1654871652,Fahad Al-Johani,Male,1976-06-06,48,Saudi,Jeddah,Married,1,High School,Self-Employed,Self-Employed,Restaurant Owner,4758.0,0,Monthly,2013-09-25,Arabic,Active
CUS001843,1174449369,Waleed Al-Harbi,Male,1983-11-16,41,Saudi,Riyadh,Married,2,Diploma,Government,Government,Police Officer,23846.0,6,Monthly,2020-09-17,Arabic,Active
CUS001844,1601756431,Shahad Al-Sulami,Female,1981-12-04,43,Saudi,Jeddah,Divorced,2,High School,Government,Government,Teacher,32302.0,17,Monthly,2018-05-08,Arabic,Inactive
CUS001845,1113010576,Dalal Al-Shehri,Female,1972-06-25,52,Saudi,Abha,Married,1,Master,Retired,Retired,Retired Government,4329.0,31,Bi-Monthly,2016-04-02,Arabic,Active
CUS001846,1797536421,Salman Al-Makki,Male,1996-07-27,28,Saudi,Mecca,Single,0,Bachelor,Retired,Retired,Retired Teacher,10789.0,8,Monthly,2006-01-12,Arabic,Active
CUS001847,1364630512,Bader Al-Qahtani,Male,1973-12-13,51,Saudi,Riyadh,Married,2,High School,Government,Government,Administrative Staff,34961.0,5,Monthly,2008-02-08,Arabic,Active
CUS001848,1535174145,Loai Al-Balawi,Male,1968-03-23,57,Saudi,Medina,Single,0,Bachelor,Government,Government,Army Officer,28374.0,3,Monthly,2017-06-30,Arabic,Active
CUS001849,1967716129,Abeer Al-Makki,Female,1989-04-21,36,Expat,Medina,Married,5,Bachelor,Private,Private,Software Engineer,11092.0,4,Monthly,2011-10-20,Arabic,Active
CUS001850,1214378931,Najla Al-Rashidi,Female,1965-04-03,60,Saudi,Buraidah,Married,3,Bachelor,Private,Private,Accountant,6330.0,3,Monthly,2011-04-01,Arabic,Active
CUS001851,1127222750,Mazen Al-Harbi,Male,1962-12-17,62,Saudi,Taif,Widowed,1,Master,Retired,Retired,Retired Engineer,7921.0,34,Monthly,2005-01-16,Arabic,Active
CUS001852,1157506641,Bushra Al-Subaie,Female,1978-02-28,47,Saudi,Riyadh,Married,4,High School,Government,Government,Engineer,26363.0,25,Monthly,2008-06-12,Arabic,Active
CUS001853,1589620796,Ghada Al-Mutairi,Female,1965-03-26,60,Saudi,Taif,Single,0,Bachelor,Private,Private,Software Engineer,14773.0,11,Monthly,2015-02-10,Arabic,Active
CUS001854,1956773378,Maryam Al-Qurashi,Female,1963-09-07,61,Saudi,Riyadh,Married,5,High School,Government,Government,Customs Officer,26999.0,20,Monthly,2016-08-10,Arabic,Active
CUS001855,1603085966,Reem Al-Bogami,Female,1986-08-18,38,Saudi,Riyadh,Married,3,Bachelor,Private,Private,Operations Manager,25248.0,2,Monthly,2009-06-28,Arabic,Inactive
CUS001856,1104218426,Ali Al-Zahrani,Male,1969-11-07,55,Saudi,Riyadh,Widowed,2,Bachelor,Government,Government,Engineer,16583.0,18,Monthly,2014-06-02,Arabic,Active
CUS001857,1909057555,Nora Al-Yami,Female,1989-08-30,35,Saudi,Riyadh,Married,5,Bachelor,Retired,Retired,Retired Military,7910.0,10,Monthly,2020-07-11,Arabic,Active
CUS001858,1177111832,Bilal Al-Otaibi,Male,1978-03-30,47,Saudi,Tabuk,Married,3,High School,Private,Private,Customer Service,14573.0,20,Monthly,2007-12-17,Arabic,Active
CUS001859,1577295191,Nora Al-Yami,Female,1987-07-26,37,Saudi,Dammam,Married,5,Bachelor,Retired,Retired,Retired Military,11369.0,14,Monthly,2019-10-13,Arabic,Active
CUS001860,1622146246,Dalal Al-Yami,Female,1964-07-10,60,Saudi,Dammam,Married,2,Master,Government,Government,Doctor,24690.0,11,Monthly,2013-06-28,Arabic,Active
CUS001861,1921647627,Aisha Al-Malki,Female,2002-08-05,22,Saudi,Jizan,Single,0,Bachelor,Government,Government,Police Officer,31560.0,2,Monthly,2017-05-21,Arabic,Active
CUS001862,1338288579,Rana Al-Khaldi,Female,1973-11-26,51,Saudi,Jeddah,Married,4,Master,Government,Government,Ministry Clerk,32671.0,25,Monthly,2021-02-04,English,Active
CUS001863,1802057639,Talal Al-Madani,Male,1968-05-01,57,Saudi,Riyadh,Married,4,Diploma,Private,Private,Logistics Coordinator,25489.0,12,Monthly,2011-03-11,Arabic,Active
CUS001864,1615902341,Abdulrahman Al-Zahrani,Male,1963-10-02,61,Saudi,Medina,Divorced,0,Diploma,Self-Employed,Self-Employed,Business Owner,20660.0,5,Bi-Monthly,2018-11-11,Arabic,Active
CUS001865,1436294469,Rana Al-Zahrani,Female,1964-03-26,61,Saudi,Taif,Married,4,Bachelor,Private,Private,Marketing Manager,14687.0,9,Monthly,2011-08-23,Arabic,Active
CUS001866,1716458815,Asma Al-Zahrani,Female,1971-04-12,54,Saudi,Arar,Single,0,Bachelor,Government,Government,Police Officer,27295.0,23,Monthly,2007-06-11,Arabic,Active
CUS001867,1432798029,Yousef Al-Shehri,Male,1971-02-04,54,Saudi,Jeddah,Married,5,Diploma,Government,Government,Engineer,7673.0,8,Monthly,2020-05-10,Arabic,Active
CUS001868,1739432939,Ahmed Al-Asiri,Male,2002-03-03,23,Saudi,Abha,Single,0,Bachelor,Government,Government,Ministry Clerk,31327.0,3,Monthly,2020-03-21,Arabic,Active
CUS001869,1311817786,Hatim Al-Otaibi,Male,1988-02-27,37,Saudi,Taif,Married,5,Bachelor,Self-Employed,Self-Employed,Real Estate Developer,33971.0,5,Monthly,2011-07-31,Arabic,Active
